geoid,lat,long
18037953251,38.40954646,-86.97789492
18043071006,38.35605335,-85.80538045
18019050704,38.3920332,-85.76282876
21185030703,38.36810359,-85.5445463
21185030502,38.38562556,-85.45683365
21185030351,38.38302722,-85.39011373
46593035701,38.40506439,-82.54829252
54050117456,38.39860257,-82.49074013
54011003612,38.40710162,-82.41836913
54011006819,38.40238034,-82.34254952
54011010402,38.40165517,-82.2736107
54039012567,38.38914357,-81.82945315
54039010817,38.37916571,-81.75754074
54039005972,38.3655294,-81.68500897
54039000700,38.36551604,-81.63296971
51165011550,38.3782606,-78.96314386
51330007902,38.38787447,-78.87372217
51165010150,38.39115974,-78.59902018
51179010276,38.38738164,-77.48060662
24009860902,38.37657546,-76.4663198
24009861004,38.35634516,-76.41883617
24045003114,38.37341768,-75.5958627
24047950876,38.38496203,-75.15216039
24047950167,38.36450017,-75.09424158
6097153657,38.44881483,-122.8611025
6097152919,38.46003981,-122.768272
6097152264,38.45104175,-122.706594
6097152077,38.45487484,-122.6455648
6095253377,38.44085166,-121.8241872
6067004015,38.48493082,-121.5286015
6067006821,38.46705314,-121.4635567
6067008375,38.46078954,-121.4027189
6067009327,38.45498229,-121.322941
8085966402,38.47088797,-107.8557053
8043979000,38.45009585,-105.2415738
8043979350,38.43349657,-105.1712731
20111000451,38.44105197,-96.2510743
20111000202,38.42247515,-96.20535763
29071800604,38.44629863,-91.01625019
29144460953,38.45585083,-90.66730381
29099700304,38.46107832,-90.57908835
29099700241,38.45607711,-90.52913224
29099700179,38.46247097,-90.44484059
29150855194,38.46189372,-90.37553329
29189220446,38.46448418,-90.31935309
17133600103,38.44910979,-90.2211616
17163503906,38.43466436,-89.9386993
17185957350,38.42959406,-87.77364569
18019050904,38.4456627,-85.69462504
21185030201,38.4527084,-85.38911877
21019030927,38.45169046,-82.68775198
21019030450,38.46206471,-82.63837817
39087051051,38.44117095,-82.55569423
51026210620,38.43565775,-82.41815272
46549025801,38.44213788,-82.35961279
54045015705,38.44008457,-82.05764234
54079020606,38.44698296,-81.97059822
54079020537,38.45332911,-81.9010383
54059015601,38.45617475,-81.78568621
54039010753,38.45332121,-81.69681136
51660000243,38.44254182,-78.86837515
51047930252,38.47825512,-77.99037303
51179010212,38.46322949,-77.47220859
51179010186,38.45886005,-77.41317716
51179010108,38.46626853,-77.35999641
17025031302,38.46252674,-75.602173
13515776058,38.46179032,-75.09141812
6097153710,38.52751492,-122.9992542
6097153808,38.53794075,-122.8275368
6097153365,38.5324818,-122.7859854
6097152602,38.51961877,-122.6435003
6055201602,38.50454551,-122.4675051
6113011303,38.52386115,-121.9766352
6113010580,38.55254575,-121.7636893
6113010608,38.55063199,-121.7136494
6084256222,38.52294844,-121.5337941
6067003329,38.53323353,-121.4660491
6067004878,38.53645377,-121.4072318
6067009063,38.54193949,-121.3335004
6067008738,38.54501901,-121.2429731
8085966403,38.50479575,-107.853779
8051963702,38.54469809,-106.9300404
29051010534,38.55022202,-92.19577568
29051010351,38.54346183,-92.1333681
29071800302,38.55399644,-91.04102352
29071800202,38.52485789,-90.98787216
29071800102,38.53755994,-90.81328358
29189221801,38.54474761,-90.66120138
29171315140,38.53817449,-90.51941419
29178030402,38.53291685,-90.46003317
29189221021,38.53148635,-90.37419251
29209275379,38.5334217,-90.30950264
27700461472,38.54754761,-90.26020184
17163502852,38.52794008,-90.1698711
17163503207,38.54048761,-90.0775682
17163502115,38.53336486,-90.0114181
17163502688,38.53048925,-89.95834314
17163503872,38.54070378,-89.87653537
17121952600,38.52309893,-89.13104092
28802473100,38.52503582,-82.70272735
39087050600,38.52294735,-82.6505277
51153900969,38.5435986,-77.32362683
51153901003,38.5443247,-77.29438131
24017851003,38.53496019,-76.96875323
10005051802,38.5496262,-75.60250623
10005051502,38.53059825,-75.24417859
10005051257,38.53603617,-75.08208796
6097153904,38.60947193,-122.8430637
6055201950,38.60416002,-122.5673509
6113010508,38.58396726,-121.7471581
6090008585,38.60232887,-121.5285373
6067003899,38.59693024,-121.4771366
6067005672,38.59911921,-121.4001739
6067007781,38.60003845,-121.3284458
6067008879,38.60897491,-121.2676303
8041004517,38.6100584,-104.6697923
20059954300,38.61700977,-95.26529167
29051010768,38.58932891,-92.25847469
29046224781,38.59822636,-92.18701001
29189221624,38.61676928,-90.66854864
29189219741,38.596906,-90.59196105
29189217868,38.60348366,-90.52822491
29189218040,38.59094687,-90.4492718
29189218772,38.59620097,-90.37328552
29384044490,38.60011286,-90.30602559
29510119097,38.60162057,-90.23987872
19907197078,38.60633559,-90.1621937
17163501892,38.60682242,-90.0997418
17163503031,38.60519352,-90.02145702
17163503788,38.60208154,-89.94392883
17163504352,38.60352194,-89.89495927
17163504359,38.60217152,-89.78439905
51153901010,38.60599571,-77.38477684
51153900861,38.60706669,-77.33315981
51153900704,38.60943453,-77.28284986
24017850407,38.5963975,-77.06119658
24017850975,38.61688785,-76.96972466
24017850971,38.60787848,-76.91510143
24017851103,38.60472971,-76.83495974
24025826151,38.59645837,-76.74778113
24009860502,38.58972565,-76.54708385
10005050858,38.60979467,-75.16195947
10005050873,38.6100646,-75.10504398
6113011073,38.67153422,-121.7671055
6067007083,38.66736799,-121.5352866
6067006926,38.66126058,-121.4637849
6067007289,38.67885039,-121.3908925
6067007804,38.67522252,-121.3294956
6067008108,38.67543881,-121.2634153
6067083675,38.67702072,-121.1832677
6055902440,38.67235273,-121.114474
6017030967,38.67748637,-121.0351816
6017030809,38.67264063,-120.9711531
6017031505,38.6771096,-120.7850241
8041004513,38.70358018,-104.709926
8041004515,38.70362122,-104.6750368
29037061035,38.65092631,-94.35455496
29159480800,38.70063903,-93.22166612
29187744006,38.6708134,-90.59857705
29188372147,38.67030724,-90.52663485
29189215153,38.68171793,-90.45384945
29189215093,38.68244133,-90.38039333
29280898454,38.66568586,-90.3083003
29500388521,38.6677025,-90.2443285
22626388256,38.67728153,-90.17142901
17141451502,38.67053303,-90.09994655
17119403377,38.67230852,-90.00008266
17119403351,38.68255486,-89.96355252
17025972150,38.65593371,-88.48282926
17101880850,38.6751331,-87.7672065
18083955500,38.68142123,-87.5094275
18027954750,38.66077223,-87.1836622
18143966950,38.67035894,-85.80911233
51061930256,38.67678182,-77.78865744
51153901305,38.68337014,-77.4748899
51153901229,38.66936087,-77.39674463
51153901115,38.66904325,-77.33647665
51147152083,38.66314586,-77.26984716
51059419201,38.67324776,-77.19981365
37538668100,38.68132507,-77.11946814
24033801306,38.69301413,-77.03559786
24025826008,38.65051877,-76.96768144
24017850709,38.64663153,-76.91816496
24025825902,38.66418414,-76.86009965
24009860368,38.67275901,-76.56149427
10005050406,38.66909226,-75.61679851
10005050753,38.67227786,-75.25412424
10005050953,38.67307353,-75.16520101
10005051060,38.6897376,-75.09714181
6065012255,38.72927963,-121.3873162
6063349171,38.74103568,-121.3224377
6061769463,38.74760742,-121.2572797
6061020605,38.73645645,-121.1988384
6039025651,38.75100504,-121.1082239
6017031100,38.73545877,-120.8141093
6017031371,38.73905132,-120.601539
8041003934,38.7569704,-104.7992913
8041004374,38.75064028,-104.7281534
8041004519,38.72841352,-104.6850125
29037060307,38.7776973,-94.45331802
29101960481,38.75445785,-93.73288483
29101967134,38.74688576,-93.55716486
29183312108,38.75817737,-90.80066489
29183311524,38.75830778,-90.73326935
29183311498,38.75908565,-90.67004486
29183311246,38.75581705,-90.59731211
29183311111,38.76229946,-90.52900532
29188033419,38.74845926,-90.46239704
29189214185,38.73581285,-90.38893184
29189212407,38.73993958,-90.31023153
29245841231,38.74307596,-90.24612123
25165941467,38.76572676,-90.17991913
17119400752,38.72591026,-90.10947897
17119403259,38.75103706,-89.95754504
17119403628,38.73956025,-89.67483087
17159978100,38.73150226,-88.08036215
17101880850,38.75706861,-87.68913714
18077966550,38.74828412,-85.37409775
21081920152,38.73988484,-84.56641683
36565580271,38.74343229,-82.98174806
39145003150,38.76351225,-82.93774535
39145002934,38.73834147,-82.84813374
51061930354,38.73690534,-77.77933386
51061930402,38.73102293,-77.70521363
51153901414,38.75570878,-77.61475422
51153901416,38.75640599,-77.56606392
51507408177,38.75886462,-77.48254537
51347827073,38.75626103,-77.42530802
51059448430,38.7533087,-77.25971426
51059474824,38.74551991,-77.19993343
51059421090,38.75170386,-77.12128785
46145667438,38.75466243,-77.0567125
24033801334,38.7420896,-76.98405268
24033801212,38.75568805,-76.91012918
24033801087,38.75035316,-76.84655977
24033800705,38.76811196,-76.78183175
24041960451,38.75700974,-76.0511427
10005050807,38.75488452,-75.22937114
10005050967,38.74520699,-75.15654873
10005360703,38.74408796,-75.09609875
6061021326,38.78447886,-121.3821039
6061022070,38.80221886,-121.3233023
6061021641,38.81186843,-121.261259
6061020905,38.80776089,-121.1904217
8041002230,38.82307411,-104.8580106
8041002456,38.82891812,-104.8039969
8041005202,38.81847691,-104.7441915
20169000500,38.81583059,-97.61672285
20169000634,38.82576236,-97.58542039
20091053708,38.81964484,-94.92518961
20091053654,38.82718944,-94.87556505
20091053539,38.83428435,-94.78677928
20091053427,38.83805252,-94.72265293
20091053420,38.84010654,-94.65845767
26800558434,38.82627713,-94.58004409
29048651005,38.81868724,-94.50382605
29056379573,38.83204894,-94.44981107
29056379635,38.8228614,-94.37068276
29066037052,38.82319925,-94.30333531
29219820106,38.81774321,-91.10724766
29219820109,38.82380378,-91.01178544
29183312136,38.8218647,-90.87975346
29183312071,38.81402022,-90.8204406
29183311826,38.80593061,-90.73766263
29183311634,38.80415807,-90.68369051
29183311468,38.79328781,-90.59028739
29183310652,38.79597499,-90.52425584
29184490501,38.80803157,-90.47279207
29189211333,38.80227728,-90.37179605
29189211005,38.80995367,-90.31943745
29189210790,38.80535543,-90.24512774
17119401453,38.81558327,-90.06947521
17119402968,38.80477255,-89.95238048
18093951034,38.82804719,-86.49179799
39053954050,38.82358279,-82.20678619
51153901508,38.823027,-77.63724093
51153901450,38.80752764,-77.55410272
51106696385,38.81428157,-77.48269833
51066753664,38.82841878,-77.42894341
51113539041,38.82549676,-77.33019158
51110945578,38.81621718,-77.27113874
51059444914,38.81993041,-77.19572964
51271574494,38.82468094,-77.12110437
51359360965,38.8202856,-77.0614689
24033801658,38.81724755,-76.96813655
24033801799,38.82522413,-76.90115243
24033801106,38.81045749,-76.83066681
24033800607,38.83343504,-76.75732019
24018754307,38.81682331,-76.68363985
24003707002,38.80903295,-76.53892099
6061023001,38.89129837,-121.3235197
6061023200,38.87190224,-121.2660916
6061020853,38.87862002,-121.1708913
6061020676,38.89337605,-121.0920916
6061020952,38.90274472,-121.0602975
6017030436,38.90080502,-120.0153288
6017030403,38.91533874,-119.9644013
32005001100,38.89828009,-119.7407952
8041004748,38.88517664,-104.8607649
8041002478,38.88700369,-104.8020564
8041004721,38.89313412,-104.7330141
8041005120,38.89589922,-104.6825033
20051072776,38.88103855,-99.31051435
20091053205,38.88857369,-94.86092784
20091053185,38.88978327,-94.80111277
20091053152,38.89599237,-94.72814547
20091053272,38.89023821,-94.66490632
27594352842,38.90526729,-94.59365278
29095012997,38.9013548,-94.51555113
29095153494,38.90115941,-94.43323794
29095014279,38.90802752,-94.37206499
29095013911,38.90657056,-94.3020457
29019001107,38.91172196,-92.34009439
17119402200,38.89795617,-90.16544535
17119401372,38.88032359,-90.10073611
17119401781,38.89748528,-90.04962004
17119402804,38.89619334,-89.97926255
18093950950,38.86325449,-86.48397974
21015070606,38.90829458,-84.65621899
21066067108,38.90480431,-84.59434585
51187020450,38.92440932,-78.19788668
51107611809,38.91062386,-77.53962156
51080113975,38.88692734,-77.48138625
51059518027,38.89030043,-77.40894796
51101079264,38.87722397,-77.34260396
51089507718,38.89003599,-77.26399709
51118502898,38.8919973,-77.19785525
51016577689,38.88123935,-77.11555022
51013148776,38.87648573,-77.07050447
24033802982,38.89055983,-76.90567418
24033803400,38.89888379,-76.83837835
24033800518,38.90566523,-76.75118134
24003701302,38.89676384,-76.63954563
24003701301,38.89343999,-76.54737637
10005050103,38.87953841,-75.44964502
10003046303,38.89111728,-75.40712443
6033000803,38.95339292,-122.6874528
6033000769,38.9616278,-122.635416
6061021802,38.96444173,-121.0648353
6017030353,38.93424011,-119.9967936
11214625061,38.94971826,-119.9455684
8041003729,38.94684314,-104.8608647
8041004937,38.95289997,-104.7861417
8041006396,38.94885414,-104.742284
8041007604,38.97187183,-104.6648718
20177003154,38.98693721,-95.75007692
20177003468,38.98011834,-95.6724968
20045000701,38.95881222,-95.30045677
20045000564,38.95580892,-95.24759421
20091052672,38.96368725,-94.87561149
20091258618,38.96887189,-94.79524944
20091206912,38.96796431,-94.72454644
20091051624,38.96868574,-94.66578678
27506076277,38.96843754,-94.59013203
29095109562,38.96300104,-94.51822284
29095013890,38.97136279,-94.44575979
29095016682,38.96213717,-94.36543395
29095209076,38.97128119,-94.29482742
29095014076,38.97713734,-94.23110774
29095014004,38.97719918,-94.14899104
29053950300,38.95495,-92.70333204
29019001378,38.94635554,-92.38887888
29019001110,38.96311858,-92.33202262
29019001278,38.95955696,-92.27573823
17051950850,38.96620814,-89.10548371
17079977450,38.96391231,-88.16700161
18071967781,38.95688471,-85.88775663
21015070300,38.97731249,-84.66149284
21083065822,38.97271603,-84.59126758
21117065752,38.95783173,-84.5161934
21077058902,38.96705421,-84.4382227
21037051903,38.95388447,-84.37332812
39025041850,38.95889162,-84.08857926
54097966800,38.97684894,-80.229413
54083966050,38.9354841,-79.87056878
51171040201,38.96445889,-78.42849775
51107611549,38.95325046,-77.55203326
51107672833,38.98237864,-77.49616015
51065497509,38.9613187,-77.40110934
51059481626,38.96240444,-77.34544664
51059472221,38.94613665,-77.26302592
43337254803,38.95799427,-77.19856456
28085895582,38.97123161,-77.11528517
24031703451,38.98974878,-77.04686718
24033268189,38.97244743,-76.97725376
24033805085,38.95982957,-76.9047987
24033803000,38.96305738,-76.83910395
24033800470,38.96557738,-76.75072208
24023767743,38.96884595,-76.71023948
24003718334,38.9679598,-76.60624307
24003703202,38.96988253,-76.53380381
24003707761,38.96476534,-76.48870285
24035810851,38.96881784,-76.31812436
34009021803,38.97552942,-74.9363796
34009021851,38.95814071,-74.88988638
34009021500,38.98416283,-74.82702973
6033000402,39.04906302,-122.9158022
6115040702,39.02627365,-121.5515764
6059011004,39.01967546,-121.0397956
6039027151,39.05950341,-120.1618957
32005495800,39.05402936,-119.9487368
8077000902,39.05959781,-108.5644642
8077001153,39.05864134,-108.4981025
8077001453,39.06365998,-108.4399464
8041007224,39.03506155,-104.8118198
20061000802,39.04525162,-96.89151021
20061000358,39.03611759,-96.83892984
20177002547,39.03337546,-95.73766664
20177001750,39.03544649,-95.67988297
20177002000,39.04767865,-95.62478443
20120550681,39.03504087,-94.86953973
20091052575,39.02776689,-94.82529809
20109204735,39.02479817,-94.72829148
20143491850,39.03874945,-94.66407881
27851014147,39.04065085,-94.58554657
29095073947,39.04144372,-94.52906759
29095012483,39.03721586,-94.45304956
29095014280,39.04455932,-94.37822619
29095112882,39.03249562,-94.29391312
29095014234,39.0210129,-94.227567
29019001505,39.01027288,-92.2840828
21015070480,39.03195182,-84.7229533
21015252245,39.03088089,-84.66512161
21109219231,39.02728325,-84.58743757
21111348229,39.05173339,-84.51381643
21037053081,39.03263309,-84.44342292
39061025868,39.06147138,-84.36464995
39025041404,39.03745031,-84.2812844
39025041253,39.04620799,-84.22698848
39025041051,39.05800071,-84.15609689
39079957450,39.05170265,-82.69626356
54041967450,39.05213395,-80.45724363
51107611020,39.02830534,-77.55771206
51107611014,39.03869576,-77.48105893
51107611312,39.02672365,-77.40768458
51097985045,39.03958179,-77.35595816
37545590354,39.03512253,-77.26709041
24031703584,39.04678958,-77.18331894
24031702636,39.03829571,-77.1175245
24031703431,39.03707342,-77.04906056
24032403440,39.02939035,-76.97534042
24033807082,39.02486209,-76.90730083
24033801330,39.04276397,-76.84582889
24003723626,39.04014364,-76.6887001
24003726900,39.03475147,-76.61213599
24003725202,39.04828501,-76.53723904
24003731047,39.04178917,-76.46795834
10001042206,39.04768275,-75.53629422
10001042208,39.05368493,-75.48198573
34009021804,39.01543039,-74.93326486
34009022102,39.03948757,-74.8913161
6045011500,39.13909973,-123.2165503
6101050503,39.11498152,-121.663424
6102799077,39.11184852,-121.6141337
6115040385,39.11424424,-121.5488728
6057000105,39.10171122,-121.0433602
32341667867,39.11726394,-119.7536687
8077001151,39.09858301,-108.644036
8077000634,39.09129778,-108.5664256
8077000990,39.08914798,-108.5126173
8077001704,39.10390053,-108.4288595
8041005557,39.09358192,-104.8637064
8041007352,39.09537927,-104.7998048
20177002051,39.10125358,-95.69677607
20177002051,39.09805808,-95.63601975
20103071203,39.11059674,-94.95073823
20209044419,39.11537476,-94.79451008
20209044122,39.1179532,-94.73440838
20209123313,39.11582959,-94.6493518
27400294753,39.09986193,-94.58297787
29095005329,39.0959078,-94.52788612
29095011837,39.09663365,-94.44365556
29095011745,39.09749908,-94.37587362
29195090450,39.11568807,-93.19864297
18153050302,39.10149475,-87.4101564
18105000851,39.10163972,-86.61010121
18105001102,39.12475242,-86.54443777
18105001168,39.1165522,-86.49506088
18029080334,39.11096857,-84.86602439
30038040502,39.11659738,-84.73083807
37055913191,39.11253168,-84.65337881
38313347682,39.11615688,-84.58524943
34042230972,39.11187254,-84.51052604
31471972895,39.1171433,-84.45621191
39061016762,39.10933851,-84.37376066
39034037304,39.09709142,-84.29673316
39025041305,39.11529617,-84.24580346
39025040901,39.11978946,-84.15702305
39131952400,39.11490103,-82.99230233
51069050806,39.09618241,-78.19107014
51069050837,39.10760193,-78.16077059
51107610702,39.12712705,-77.71376218
51107610652,39.09558672,-77.62137621
51107610528,39.10486247,-77.55231986
51107610884,39.08876311,-77.48868264
24031700696,39.11934563,-77.25563111
24031700828,39.11285786,-77.19794928
24031701524,39.10051055,-77.1211215
24031702821,39.0980733,-77.05960823
24031701429,39.09062723,-76.97206018
24031721993,39.10444475,-76.90113384
24026137426,39.10229706,-76.84043661
24003740463,39.11924472,-76.75418677
24003740332,39.11155854,-76.69062631
24003731794,39.12572635,-76.6181164
24003731089,39.11328744,-76.54517414
24003731272,39.10864033,-76.47151655
10001041951,39.10430535,-75.59769852
10001041651,39.11349325,-75.52900582
10001276627,39.11788662,-75.46907303
34009021051,39.07955249,-74.80736958
6045011502,39.15750884,-123.2067934
6105713619,39.1568179,-121.6179144
6057000401,39.19387817,-121.094757
6057000469,39.17424856,-121.035124
6061021152,39.1854325,-120.1542312
32510000150,39.17074114,-119.7732882
32510000651,39.17561801,-119.7443921
8077001504,39.16007999,-108.7227862
8097000404,39.19943566,-106.8190459
20161000752,39.19580909,-96.61325461
20161000576,39.19074438,-96.56454598
20209044703,39.17873949,-94.80113007
24687037379,39.17674899,-94.72960057
26179701569,39.18594796,-94.65774436
29073244924,39.18859877,-94.58048799
29047020780,39.19099514,-94.52033361
29047022268,39.1940474,-94.44394241
29007950550,39.17916075,-91.91478836
17135957750,39.17966709,-89.64596663
18105000903,39.17840462,-86.59215872
18105000501,39.16944537,-86.53633902
18105000878,39.17092215,-86.48841501
18005010533,39.20101976,-85.90023149
32050377468,39.18996669,-84.80088512
39061020403,39.15619493,-84.72937384
39061020845,39.17377306,-84.64928517
39061016246,39.18398723,-84.58479778
39061011274,39.1764268,-84.51526319
39061014950,39.17257774,-84.44676084
39061020601,39.18849826,-84.3847346
39043033151,39.19264025,-84.29997783
39025040532,39.19134542,-84.22815752
54033030901,39.18571326,-80.37455515
51840000235,39.17547471,-78.18037113
51399457816,39.18051097,-78.13802853
51043010102,39.16101181,-77.98255305
24031700506,39.18366144,-77.34418228
24031700581,39.17835579,-77.25851174
24031700687,39.16735685,-77.19583869
24031701009,39.14911291,-77.13416349
24031701312,39.16520415,-77.0647569
24028970508,39.17271115,-76.97787553
24027605463,39.192691,-76.90487705
24027606613,39.18506878,-76.83665978
24021635893,39.18598374,-76.75876944
24008564782,39.1732253,-76.69445349
24003744902,39.17871618,-76.61905984
24088150772,39.16852267,-76.54082135
10001041804,39.19069856,-75.60195466
10001041350,39.17076919,-75.54051198
34009020750,39.16051779,-74.72825205
6101050702,39.26437838,-121.6735275
6057000403,39.23981196,-121.1936646
6057000636,39.23928618,-121.038934
6061020107,39.25626323,-120.0270785
32031003308,39.24913863,-119.9480744
8065961702,39.24471266,-106.3171708
20103071104,39.24789336,-94.93179359
20103070801,39.26118686,-94.8859124
29165030309,39.24279861,-94.70951727
29165030210,39.24501805,-94.65877925
29070623000,39.24466148,-94.58307379
29047021251,39.25325976,-94.51240453
29047021364,39.25581676,-94.43492417
18105001303,39.24134709,-86.62403844
18005010400,39.23549489,-85.89330557
18029080204,39.26335711,-84.87471093
39061026069,39.26312128,-84.79884228
39061020502,39.25527782,-84.65529633
39061021090,39.24522722,-84.57533967
39061021849,39.24989516,-84.52111622
39061023334,39.24310206,-84.4459592
39061023379,39.25438595,-84.3727582
39050743183,39.26327232,-84.29483407
39025040269,39.24042903,-84.22329572
49127013968,39.25548216,-81.62107311
52862003168,39.26176291,-81.54542221
54033030604,39.2615035,-80.39615005
54033030460,39.26583726,-80.32806419
54037972651,39.26088811,-77.91241714
54037972506,39.26930721,-77.84691999
24031700295,39.24009831,-77.26625767
24031700186,39.25477225,-77.19511497
24027604343,39.24175198,-76.89147856
24027603648,39.24923391,-76.83343726
24012801251,39.26183601,-76.76013254
24236818855,39.26613292,-76.68730376
24428204023,39.26454376,-76.61609409
24242963066,39.2750348,-76.53847167
24005436858,39.25979106,-76.47946242
24005451450,39.2508682,-76.41296257
10001040205,39.26979612,-75.61127885
34009020450,39.25011832,-74.79358409
34009020253,39.24971119,-74.64794516
34009020153,39.27156624,-74.5927594
6057001209,39.3407853,-120.2460247
6057001209,39.34564251,-120.1815986
8035014555,39.34060809,-104.8054568
20103222267,39.32002503,-94.9258409
29165030451,39.32724062,-94.80031811
29047021809,39.32279254,-94.44365351
29047021812,39.34673843,-94.35017628
29047021703,39.34723505,-94.2361344
17023060350,39.32049155,-87.92111869
39029583677,39.32313442,-84.57180637
39031681114,39.31773411,-84.52074734
39024346322,39.32723765,-84.44490534
39038156959,39.33134382,-84.37462066
39165031974,39.32411096,-84.29843523
39165032204,39.3293988,-84.21214722
39165032253,39.34557421,-84.14337658
39141956175,39.33925382,-82.99393705
39009973476,39.33131138,-82.09855995
54107008361,39.3173224,-81.53927716
54107010102,39.33761015,-81.49326407
54033030501,39.3089524,-80.32772521
54033032069,39.3193694,-80.24686295
54003972102,39.32408278,-78.04576037
54037972435,39.30987423,-77.85370601
54037972602,39.31592562,-77.78861236
24021775351,39.32553007,-77.6201052
24021752303,39.3067271,-77.47695667
24021752204,39.34023847,-77.34708377
24021752035,39.33607129,-77.26760929
24027602601,39.30854165,-76.88387962
24014282382,39.33028407,-76.81841996
24005402052,39.32890783,-76.75210531
24432542304,39.32198137,-76.68304407
24510140460,39.3164532,-76.61380854
24431361998,39.32595341,-76.55242304
24005451481,39.32369556,-76.46909854
24005451530,39.32793723,-76.41086151
10002028551,39.30634562,-75.65641315
34002013602,39.32489073,-74.59084772
34001013215,39.33617253,-74.50399879
34001002425,39.35421753,-74.4524373
6045010752,39.40383423,-123.7803287
6045010651,39.39330512,-123.3693699
32031001559,39.40173872,-119.7896529
32031002213,39.42119698,-119.7367247
8035014327,39.40290069,-104.8702779
8035014308,39.40009872,-104.8001402
29175490400,39.41770654,-92.43316807
17021958850,39.38867655,-89.07954298
18167010953,39.39786195,-87.39906303
18109510800,39.40736938,-86.4244276
39017006390,39.40240746,-84.57872268
39017007002,39.39558684,-84.52431694
39017011130,39.38546062,-84.43892296
39017011126,39.40130056,-84.372857
39165031804,39.39037472,-84.30317807
39165031700,39.40160757,-84.22000389
39141955703,39.39768863,-83.06016745
42902017975,39.41645408,-81.46542638
39167021050,39.41221422,-81.40175693
54033031850,39.40570831,-80.31041385
54057010550,39.4011562,-79.02328165
54003971935,39.4072692,-77.99543035
24021752552,39.40238122,-77.55387162
24021751026,39.41781795,-77.47260564
24021753142,39.40846739,-77.41842421
24021759802,39.40248844,-77.34049772
24021751871,39.40383057,-77.28692513
24021751902,39.40092707,-77.18622234
24013513002,39.39280815,-77.12864052
24013506984,39.39500497,-76.96966488
24013505171,39.39184766,-76.91992821
24005428375,39.39283152,-76.81847267
24005403228,39.39023879,-76.76289608
24185720295,39.38491344,-76.68624066
24110642981,39.39127554,-76.61067867
24086240498,39.3876678,-76.54535176
24005418129,39.39084444,-76.47672592
24005424702,39.3996249,-76.39796844
24025301401,39.41934201,-76.33265584
34011018944,39.41719808,-75.23091024
34011030452,39.39791466,-75.07969214
34011030301,39.39373471,-75.02575713
34001011672,39.40562782,-74.66834863
34001011932,39.38964972,-74.58500647
34001011626,39.39677639,-74.5176758
34001002626,39.37387459,-74.42802569
34001010102,39.40453269,-74.37988183
6007003034,39.48782438,-121.5373065
32031001074,39.48567048,-119.8550735
32031001311,39.488089,-119.8014114
32031099949,39.46888615,-119.7448528
32001950302,39.47389278,-118.7784904
8035014205,39.46291681,-105.076036
8035014109,39.47865817,-104.8876603
8035014011,39.48333529,-104.8091491
8035013912,39.47743259,-104.7406283
17061973800,39.46387888,-90.3847766
17117956050,39.48531065,-89.77685943
17029000650,39.48537439,-88.37395722
17029000726,39.48424975,-88.18531829
18167003020,39.4668384,-87.40176657
18167003726,39.46944807,-87.35182702
18109510704,39.45069559,-86.39681148
18081611000,39.48007543,-86.0474831
39017010143,39.49697218,-84.74401066
39017013050,39.4723162,-84.44033944
39017013257,39.48639779,-84.37694023
39165031334,39.46973737,-84.30144347
39165031501,39.45089386,-84.21789675
39027964551,39.45477965,-83.84702786
39047926350,39.4779735,-83.43151366
39167021200,39.45928512,-81.47620882
54049021251,39.46046592,-80.24171541
54049020538,39.47576547,-80.15644148
54003971502,39.47207466,-77.98658662
54003971501,39.47273492,-77.94298338
54020971801,39.46167928,-77.85115351
24021761651,39.4612489,-77.54435551
24021751252,39.47055083,-77.46643322
24021750942,39.45110884,-77.41059869
24021755134,39.4702941,-77.34383717
24013509151,39.46321372,-76.972493
24005404502,39.45756302,-76.8201432
24005404551,39.45055515,-76.77350496
24005408327,39.4661778,-76.68385276
24005408591,39.45963652,-76.62123599
24005410701,39.47541897,-76.52817412
24005411151,39.47060796,-76.46063401
24025301155,39.47748668,-76.31855954
24025301605,39.47701556,-76.25314254
24025302651,39.48576814,-76.19171663
10003016610,39.4744863,-75.74660889
10003016613,39.46490149,-75.68856483
34011017134,39.44846906,-75.22075905
34011040701,39.47517003,-75.02210656
34011040751,39.47668785,-74.97417134
34001011053,39.4514471,-74.55834193
34001334803,39.47775883,-74.51938818
34001010503,39.46717717,-74.43171731
6021010402,39.51961298,-122.2068883
6007003300,39.52101185,-121.6220637
6007002750,39.5144609,-121.5444849
32031002303,39.5319406,-119.9455594
32031002099,39.52956603,-119.8754436
32031001217,39.53649687,-119.8054407
32031002941,39.55162417,-119.7343503
8045951702,39.53275577,-107.3219452
8059012034,39.53656909,-105.3559903
8055583788,39.56083557,-105.0887453
8027512004,39.54861691,-105.0105056
8027117212,39.54979666,-104.9454741
8026440596,39.55457616,-104.8879151
8035014010,39.53978642,-104.8051968
8020050254,39.55358786,-104.738042
20005081751,39.55715347,-95.16183888
17021958400,39.55269376,-89.29646971
18021040150,39.52657323,-87.12299602
18081610705,39.54600273,-86.17906943
18081610477,39.54434858,-86.08591502
18145710526,39.52348576,-85.77256042
39017013650,39.52587429,-84.4282554
39030468891,39.52953295,-84.37036564
39165031068,39.56196971,-84.29945943
39165030677,39.55228321,-84.21433691
39165031002,39.5293902,-84.07578743
39047926150,39.54953923,-83.41386441
54049021750,39.54928078,-80.3760278
54049021167,39.53244903,-80.16253098
39029006100,39.53284853,-78.86411397
24043010902,39.54769901,-77.78106336
24043011351,39.5484654,-77.64398486
