,index,geoid,lat,long
4138,1445,28049010336.0,32.349069999999976,-90.31462000000003
4139,12142,28123020400.0,32.349122635154586,-89.65835797340205
4140,12125,48213950604.0,32.34998999999995,-96.13586999999993
4141,12139,28049010600.0,32.35013467213994,-90.5664989217169
4142,12151,1101006000.0,32.35124674384818,-86.42489793062639
4143,12153,1113030903.0,32.35125000000001,-85.03966999999999
4144,12130,22015011002.0,32.35235999999999,-93.50602000000003
4145,12156,13153021502.0,32.352929999999965,-83.71967000000008
4146,12169,45053950301.0,32.35307759551951,-81.08029357005324
4147,12150,1047957301.0,32.35339624631788,-86.9849935743577
4148,1428,35013000832.0,32.353434279093264,-106.76561738274889
4149,1459,13103030254.0,32.353914090213564,-81.25314291131667
4150,12161,13043950200.0,32.353920639818035,-82.13052540063055
4151,1446,28049003917.0,32.35428829215394,-90.23028899044063
4152,12137,22065960100.0,32.35464,-91.06056
4153,12147,28075010602.0,32.35484254505539,-88.4959269982108
4154,12171,45013002202.0,32.35581,-80.83170000000008
4155,1437,48423000445.0,32.35709045136062,-95.30373926837512
4156,1452,1101001367.0,32.35746086005888,-86.31850916723522
4157,1456,1101005502.0,32.35783409336992,-86.04525846666866
4158,12122,48139061700.0,32.35822567832627,-96.53411942749112
4159,12174,45013001104.0,32.358779999999975,-80.56103999999996
4160,12167,13103030204.0,32.35920187692442,-81.41714430012385
4161,12107,48003950100.0,32.36041999999999,-102.71714
4162,1454,1101005408.0,32.36156974099483,-86.18567344349145
4163,1425,4019004632.0,32.36204999999994,-111.03776000000002
4164,12112,48133950202.0,32.36269391154825,-98.78909394332483
4165,1433,48251130726.0,32.364004766269474,-97.40719160997001
4166,1447,28049003273.0,32.36402998466792,-90.16151277956442
4167,12114,48221160212.0,32.3644585560515,-97.73358060106435
4168,12143,28123020500.0,32.36548671394764,-89.47836425528942
4169,12116,48251130414.0,32.36586058027307,-97.25296359767923
4170,1449,28121020214.0,32.36621698413844,-90.01635230859024
4171,12173,45013001103.0,32.36669,-80.61511999999993
4172,12135,22065960200.0,32.366887989320105,-91.32206821239056
4173,1436,48423246205.0,32.367189999999994,-95.39462999999996
4174,12129,22017024204.0,32.36749181250623,-93.90017124128606
4175,1440,22017024158.0,32.367539999999934,-93.84582
4176,1450,28075099570.0,32.368830716370184,-88.71626630141586
4177,1438,48292480500.0,32.36911043504912,-94.87719166631476
4178,12158,13091960100.0,32.37005552305884,-83.20114014623526
4179,1460,45013000901.0,32.370490000000004,-80.68533999999998
4180,12160,13283960200.0,32.37098,-82.61004999999999
4181,1453,1101002314.0,32.37112549980327,-86.25530912583604
4182,1455,1101005458.0,32.37143309218837,-86.12142612818313
4183,12131,22049970200.0,32.37185524966861,-92.70522039465801
4184,12110,48441013404.0,32.37218182899885,-99.67980140575231
4185,1426,4019004637.0,32.3725023425301,-110.98255543726016
4186,1424,4019004488.0,32.37279999999999,-111.10972999999991
4187,12100,4019004425.0,32.37538857752358,-111.46637443811396
4188,12138,28149950901.0,32.375932018348514,-90.74090214449552
4189,1441,22017024106.0,32.377118923573626,-93.79291942410593
4190,1430,48441013102.0,32.377150000000015,-99.78710000000004
4191,12162,13043950300.0,32.37774,-81.98496000000003
4192,1429,35013001262.0,32.37863000000002,-106.71970999999992
4193,1458,13134015677.0,32.3793027681206,-84.95441674932155
4194,12165,13031110702.0,32.3794820963404,-81.70652526843111
4195,1442,22017023952.0,32.37968817113058,-93.73846265650627
4196,1434,48251130502.0,32.38021,-97.35296
4197,1427,35013001318.0,32.38063591947475,-106.8261227638706
4198,12172,45013000503.0,32.38112383307391,-80.73556132918284
4199,12123,48257051302.0,32.38138591711635,-96.324161415308
4200,12104,35013001207.0,32.38222160570259,-106.60663140691028
4201,12148,1119011600.0,32.382290028724256,-88.33786284369276
4202,1435,48139060400.0,32.3833458874771,-96.83965990674307
4203,1451,1047956951.0,32.38341593360686,-87.0426316644698
4204,1431,48441012702.0,32.385383241122845,-99.75856401185744
4205,12106,35015000600.0,32.38554272827465,-104.21009872742992
4206,12128,48183010501.0,32.38558828446153,-94.64198627569226
4207,1448,28074350155.0,32.38635000000001,-90.10475000000004
4208,12157,13023790301.0,32.38714322269528,-83.33880255612014
4209,12146,28075000402.0,32.387309999999985,-88.67843999999998
4210,1432,48133950302.0,32.39147395819522,-98.99484486175606
4211,12118,48251130413.0,32.39218446231541,-97.11821638301825
4212,12132,22073010503.0,32.392970000000005,-92.33842999999992
4213,12109,48441013602.0,32.39310484954754,-100.01848423683064
4214,12159,13175951100.0,32.39356685932419,-82.92324041162574
4215,1439,48183495251.0,32.394029999999965,-94.73637999999998
4216,12166,13031110703.0,32.39403560858811,-81.60720720540839
4217,1457,1087231851.0,32.394409999999986,-85.71670999999996
4218,12127,48183010600.0,32.395200642616814,-94.83204620761465
4219,12230,28049010502.0,32.39526000000001,-90.42400000000006
4220,12126,48423001804.0,32.395410000000005,-95.09946999999998
4221,12117,48251130417.0,32.395919999999975,-97.18150000000016
4222,12136,22065960500.0,32.39656325864927,-91.19137997232896
4223,12170,45053950201.0,32.3982341325608,-80.94136845210832
4224,12145,28101050301.0,32.39944459264077,-89.15746742937203
4225,12144,28123020101.0,32.399965380766275,-89.3970827030468
4226,12164,13031110406.0,32.401189999999986,-81.76914000000006
4227,12155,13193000200.0,32.40193710990569,-84.1280598779103
4228,12124,48257051301.0,32.40259333792914,-96.1641423581034
4229,12111,48059030101.0,32.402593794246165,-99.4863198419064
4230,12149,1047956201.0,32.40396928657859,-87.11350173515518
4231,12154,13053020206.0,32.404477587258526,-84.74276279227313
4232,12163,13031110302.0,32.40634275472146,-81.82872644621085
4233,12243,1101000300.0,32.40895378777326,-86.32742723698973
4234,12238,1091973400.0,32.40945882544794,-87.91808327078658
4235,12184,48227950100.0,32.40995999999999,-101.4844
4236,12244,1101005414.0,32.4101657855954,-86.15900764582841
4237,12211,48467950901.0,32.411010723271666,-95.72026219426589
4238,12239,1047956500.0,32.41197632025761,-87.00124118913894
4239,12191,48441980000.0,32.41207000000003,-99.6812
4240,12219,22017024304.0,32.412430000000015,-93.98437999999997
4241,12210,48467951001.0,32.41361520438786,-95.89519668062589
4242,12206,48139060217.0,32.41419150874363,-96.77088852213524
4243,12200,48251130415.0,32.415054132772255,-97.26741701772275
4244,12213,48423001701.0,32.41506266783604,-95.21690928126294
4245,12194,48143950100.0,32.41544683658144,-98.2167550599707
4246,12212,48467950902.0,32.41578570229181,-95.576070597114
4247,12185,48335950200.0,32.41582079864868,-100.86016964189196
4248,12242,1001020801.0,32.416000000000004,-86.52673000000003
4249,12182,35015000401.0,32.416049999999984,-104.29706
4250,1481,22065960350.0,32.41621944196733,-91.18596275816208
4251,12233,28123020302.0,32.416394188039376,-89.64609232998721
4252,12248,1113031000.0,32.41766971412645,-85.21289437163567
4253,12234,28101050302.0,32.417913505277085,-89.27797066243588
4254,1485,28075001051.0,32.41826171688068,-88.7003067373669
4255,12197,48251130100.0,32.418640690233254,-97.55046636457166
4256,12246,1087231601.0,32.41958509822054,-85.82292331086883
4257,1496,13031110465.0,32.42002889013766,-81.76875777545864
4258,12261,13107970102.0,32.42078160601207,-82.25241365046669
4259,12215,48183010401.0,32.42166065918828,-94.87709532807824
4260,1464,35013001314.0,32.42169240975505,-106.6832518350332
4261,1482,28089030172.0,32.42177999999997,-90.16815
4262,1475,22017024205.0,32.422569999999965,-93.85327000000008
4263,1489,1101004501.0,32.42260809544495,-86.26179171439964
4264,12256,13023790200.0,32.42265,-83.42260999999996
4265,12190,48441013000.0,32.42354252501173,-99.84210098058313
4266,1486,1047956560.0,32.4259496599833,-87.0445682735962
4267,1469,48221160214.0,32.426434232778945,-97.70595300520024
4268,12247,1087231400.0,32.42656319262535,-85.51976562916546
4269,1491,1087231900.0,32.426711736317635,-85.69356576356051
4270,12255,13153021501.0,32.42768713132761,-83.56242830885894
4271,12205,48139060211.0,32.427834424354884,-96.90527836858772
4272,1465,35015000300.0,32.42796000930976,-104.23879623923668
4273,12269,45013001101.0,32.428856920791226,-80.54747923218572
4274,12180,4019004728.0,32.42962999999996,-110.80558000000003
4275,12235,28075010303.0,32.43069364367852,-88.84134624031915
4276,1498,45013000650.0,32.43167429882899,-80.68893186067707
4277,12217,48203020103.0,32.431750000000015,-94.23616
4278,12237,1119011500.0,32.43178683140936,-88.20690238201358
4279,12216,48203020604.0,32.43196161000003,-94.49901000000003
4280,12266,13103030206.0,32.43196276710514,-81.25875787264317
4281,1468,48221160172.0,32.43262449621836,-97.77234074284186
4282,12193,48133950100.0,32.43272999999999,-98.60227
4283,12178,4019004430.0,32.432986634310566,-111.2648381105958
4284,1471,48139060409.0,32.43338490603828,-96.83397014507001
4285,1461,4019004540.0,32.433549588426274,-111.17555965988404
4286,12250,13197920100.0,32.433630303027776,-84.5181439148251
4287,12231,28049010501.0,32.43418234299121,-90.30291206313265
4288,12264,13031110401.0,32.43543021327763,-81.80233350155673
4289,12236,28075010204.0,32.43546397188196,-88.55143676621582
4290,1492,1113030907.0,32.436090000000014,-85.07945999999993
4291,12203,48139060802.0,32.436130000000006,-97.04581000000003
4292,1463,4019004640.0,32.43644528972977,-110.98094069837832
4293,1466,48441012263.0,32.436867300000074,-99.789
4294,1483,28089030135.0,32.437720695082,-90.10687280409843
4295,12176,4027980005.0,32.43822222601517,-114.62667378123736
4296,12258,13175950700.0,32.438718878937934,-83.06065498002454
4297,12196,48221160204.0,32.43905697117655,-97.6553640247059
4298,12259,13283960100.0,32.43935667299595,-82.51340497886832
4299,1473,48423001654.0,32.43949999999996,-95.3061
4300,12225,22073010605.0,32.43972000000001,-92.06852000000005
4301,1462,4019004644.0,32.439969999999995,-111.04204999999997
4302,12214,48183010402.0,32.44101459148237,-94.93884842277023
4303,12260,13107970602.0,32.441200877276536,-82.35410259112099
4304,12177,4019004419.0,32.44128866103148,-111.32511174953832
4305,12204,48139060801.0,32.44168929522375,-96.96791758836333
4306,1497,45013000468.0,32.44214867858285,-80.7390660434814
4307,12253,13153021401.0,32.442521627334806,-83.69558887349234
4308,1467,48441011433.0,32.44268372550041,-99.73908396528397
4309,12251,13193000100.0,32.44336093875419,-83.9463477142951
4310,12268,45013000902.0,32.44564409632893,-80.63460157121514
4311,12227,22083970400.0,32.44587999999999,-91.87132000000001
4312,12188,48353950100.0,32.448364049677195,-100.31124847862392
4313,1476,22017091544.0,32.44836834467184,-93.7892722657902
4314,1494,13215003648.0,32.44864748552916,-84.94855478351462
4315,1477,22016897339.0,32.448874396096905,-93.72240018831826
4316,12192,48133950201.0,32.44899000000001,-98.80869000000001
4317,1490,1087231652.0,32.45003697868686,-85.74671776885816
4318,12241,1001021100.0,32.45085580034157,-86.73262065401345
4319,1493,3130027334.0,32.45145775523411,-85.00893939455852
4320,12228,22083970100.0,32.451520362129365,-91.49990470801261
4321,12265,13031110604.0,32.451869808000026,-81.65438490400003
4322,1472,48423001407.0,32.45238858041451,-95.45817756642484
4323,12221,22015011004.0,32.45250999999998,-93.51616000000003
4324,12252,13153021300.0,32.45304038759853,-83.78240053108851
4325,12240,1047956101.0,32.45335000000001,-86.92494000000002
4326,1479,22073010506.0,32.45350999999999,-92.22705999999984
4327,1478,22015010873.0,32.45374000000002,-93.64097000000004
4328,12229,28149950101.0,32.45409768527168,-90.93871681426111
4329,12226,22073010606.0,32.45555999999997,-92.01246000000003
4330,12201,48251130416.0,32.45560832433392,-97.21310244929424
4331,12220,22017024306.0,32.45702000000001,-93.90860999999994
4332,1495,13215010665.0,32.457253192634695,-84.89819946936299
4333,12209,48467951002.0,32.45736156351865,-96.01504035324825
4334,12183,35025000800.0,32.45775353855612,-103.22579390021843
4335,12198,48251130213.0,32.45824331014366,-97.45925841847219
4336,1470,48251130211.0,32.45853044976418,-97.33689494476852
4337,1488,1013523202.0,32.459731047790086,-86.41145543190814
4338,12263,13031110301.0,32.460020000000014,-81.87758999999998
4339,12218,48203020106.0,32.46126554769236,-94.07389667846147
4340,12189,48441013601.0,32.4614852232721,-100.00445184639548
4341,1487,1001020383.0,32.46161648406775,-86.46452910454302
4342,1480,22073007080.0,32.46162502051888,-92.11149209293606
4343,1474,48183001400.0,32.46302645071499,-94.73120180457576
4344,12181,35013001309.0,32.46340922478004,-106.88183300052631
4345,12187,48353950400.0,32.46352522852473,-100.39277409762119
4346,12224,22073005900.0,32.464457378334245,-92.17009930868073
4347,12245,1051030701.0,32.46509999999999,-86.12435000000018
4348,1484,28105025209.0,32.46545999999998,-90.04523999999998
4349,12208,48257051202.0,32.46591512471048,-96.35579218077176
4350,12267,45013000300.0,32.46634600517191,-80.78870322161886
4351,12179,4019004727.0,32.46728,-110.87665
4352,12186,48353950300.0,32.468645854234886,-100.4209649544484
4353,12257,13023790100.0,32.4692468176991,-83.2772365345132
4354,12232,28121020101.0,32.469379697534805,-89.83855078722816
4355,12207,48139060106.0,32.4702548218273,-96.70513648808407
4356,12202,48251130412.0,32.47157188270756,-97.12130503976279
4357,12274,4019004643.0,32.474290000000025,-110.95116999999993
4358,12199,48251130214.0,32.476630852097784,-97.39861068560221
4359,12254,13153021402.0,32.47663999999999,-83.65083
4360,12195,48221160302.0,32.476952880675775,-97.94570413905404
4361,12223,22073010402.0,32.477510814007275,-92.34836661956672
4362,12222,22119031501.0,32.47809141806339,-93.39844735014567
4363,12249,13215010802.0,32.47815805757641,-84.80714513610117
4364,12347,45013000901.0,32.478599999999965,-80.58253684
4365,12344,13103030100.0,32.47908999999995,-81.41100000000003
4366,1502,48441010250.0,32.481219999999965,-99.74034000000003
4367,12327,1081042101.0,32.48122634800661,-85.4031926264958
4368,12339,13175951001.0,32.48185533055537,-82.75562113653959
4369,12262,13043950100.0,32.482080000000074,-82.07309
4370,12302,22083970500.0,32.48219963460257,-91.74949563726861
4371,12276,48353950200.0,32.483343341105154,-100.39683044570675
4372,12305,28149950102.0,32.48338999999999,-90.69597000000003
4373,12318,1091972902.0,32.484560000000016,-87.78546
4374,12292,48203020603.0,32.48512000000001,-94.59192
4375,12295,22017024400.0,32.48574052910569,-93.85010108374141
4376,12330,1081042003.0,32.48735845250831,-85.14499125933203
4377,12278,48221160215.0,32.48803142933518,-97.82985803065431
4378,12323,1051030401.0,32.490909999999964,-86.00142999999998
4379,12284,48257051201.0,32.49176452856443,-96.19968747548016
4380,12343,13031110602.0,32.49187960031327,-81.65965663539542
4381,12311,28101050100.0,32.49290607734624,-89.0124820442453
4382,12277,48441013200.0,32.4935242107836,-99.83232809767692
4383,12320,1105687100.0,32.49358297245793,-87.40445464614209
4384,12307,28089030208.0,32.49599398912768,-90.02780159611406
4385,12334,13225040400.0,32.49682,-83.86182422999997
4386,12304,22083970200.0,32.49718999999995,-91.53964830999993
4387,12329,1081042103.0,32.49741,-85.21564999999994
4388,1534,4134525876.0,32.49742350190132,-85.02007336009808
4389,1510,48139060461.0,32.49840999999997,-96.95875339999996
4390,1504,48221160217.0,32.49896635174914,-97.78072494371337
4391,12286,48467950802.0,32.499340000000004,-95.67709999999983
4392,1530,1051031002.0,32.499970000000005,-86.38945000000007
4393,12345,45053950203.0,32.49998087230708,-80.88573536298355
4394,12287,48423001407.0,32.50016241715451,-95.36712298216234
4395,12352,4013940700.0,32.50022,-112.36254000000008
4396,12299,22013970200.0,32.50025193790053,-93.03111522209048
4397,12289,48423001501.0,32.501071968474506,-95.07220997435114
4398,1509,48139060754.0,32.50108006160522,-97.04360690622099
4399,1531,1051031150.0,32.50144947536826,-86.33618832753622
4400,1514,48139060105.0,32.50156601549683,-96.61130516002372
4401,1533,1081042007.0,32.501827027786064,-85.09575290349375
4402,12288,48423001502.0,32.502061676551776,-95.21595942137917
4403,1513,48139060213.0,32.502420473222244,-96.77609760463042
4404,1500,4027011456.0,32.502540570000065,-114.75255000000004
4405,12290,48183010201.0,32.502637470159044,-94.9207435304022
4406,12346,45013000200.0,32.503549999999954,-80.74654999999994
4407,1519,22017022164.0,32.50355840817301,-93.7790314290824
4408,1499,4027011502.0,32.50480075674275,-114.78670827367512
4409,12314,28075010205.0,32.50619999999999,-88.66638000000013
4410,12331,13269950301.0,32.506551181603896,-84.32539240505889
4411,12341,13031110202.0,32.50709000000002,-81.80498999999996
4412,12303,22083970300.0,32.50744,-91.67458999999997
4413,1512,48139060210.0,32.507599220990784,-96.83763052069725
4414,12313,28075010301.0,32.50789981996501,-88.75480749418382
4415,12322,1001020804.0,32.50832210542826,-86.45069161334766
4416,12348,45029990100.0,32.50861999999998,-80.2899
4417,1535,13215004513.0,32.509117326411484,-84.95804388708008
4418,1507,48251130408.0,32.509131401512875,-97.19911448877944
4419,1516,48183000651.0,32.509342962029386,-94.73651344639764
4420,12293,48203020402.0,32.5099010219685,-94.41935351073076
4421,1501,4020002659.0,32.510678400000096,-110.90449999999998
4422,12309,28123020102.0,32.511089999999975,-89.38367999999997
4423,1521,22015010962.0,32.51126216146654,-93.65918394583456
4424,1506,48251130313.0,32.511372416802885,-97.27393310828744
4425,1520,22015872636.0,32.51152904820007,-93.72081870739994
4426,1529,28089030302.0,32.51163999999997,-90.16295000000001
4427,1537,13153021205.0,32.511719999999976,-83.71113000000001
4428,12297,22119032101.0,32.51224999999999,-93.31382999999998
4429,1517,48203020502.0,32.51417069737405,-94.35917690973464
4430,1526,22073002967.0,32.51442665000005,-92.11480334999997
4431,1523,22061960650.0,32.515310267842075,-92.6954268275757
4432,12332,13269950302.0,32.515536778401184,-84.20497517540862
4433,1524,22061960700.0,32.51639141030189,-92.64209243694337
4434,1515,48183002661.0,32.517585641382546,-94.80324876362783
4435,1527,22073165467.0,32.518350000000005,-92.06015
4436,12316,28075010203.0,32.51856627350394,-88.46005266446161
4437,12325,1087231500.0,32.51865961559052,-85.68734582937438
4438,1536,13215010343.0,32.51890999999996,-84.88476000000004
4439,1539,13175950700.0,32.519715959713245,-82.9123439392643
4440,12279,48221160217.0,32.5201735557434,-97.69785733470184
4441,12308,28123020200.0,32.52045,-89.62392999999993
4442,1503,48347016701.0,32.52078000000012,-99.65231
4443,12328,1081042104.0,32.52158820579726,-85.32640315550384
4444,12280,48251130212.0,32.52187819513946,-97.4642976992984
4445,1518,22017024856.0,32.521959999999964,-93.94459999999997
4446,12298,22119032102.0,32.522268950715855,-93.23043299229325
4447,1522,22015011007.0,32.522379999999984,-93.57838999999994
4448,1525,22073005370.0,32.52336000000001,-92.18597999999992
4449,1511,48139060219.0,32.52386000000001,-96.89422999999998
4450,12296,22015011112.0,32.52545509098397,-93.48704562865032
4451,12337,13175950500.0,32.525807790000044,-82.98440999999998
4452,12275,35013001314.0,32.52615,-106.6786962
4453,12317,1091972901.0,32.5287848684523,-87.83743763296371
4454,12294,48203020301.0,32.52891930610507,-94.31911891544856
4455,1528,22073010104.0,32.529999999999966,-91.97757000000003
4456,12282,48139060103.0,32.530029959031616,-96.72262544176422
4457,12333,13225040302.0,32.53025999999998,-83.95262627999993
4458,12315,28075010206.0,32.530802799765915,-88.57634366250748
4459,1505,48251130217.0,32.53088000000001,-97.33566000000008
4460,1532,1051030752.0,32.531189999999974,-86.19275999999998
4461,12281,48251130215.0,32.53144,-97.39182000000007
4462,12310,28101050200.0,32.532790000000006,-89.21176000000001
4463,12321,1001020803.0,32.53346319183251,-86.54119662534522
4464,12285,48467950602.0,32.533830000000016,-95.91382
4465,1538,13153021112.0,32.534932395913955,-83.63289351561627
4466,12312,28075010304.0,32.53506881832722,-88.86392600054225
4467,12300,22061960600.0,32.53566,-92.58218029999993
4468,12326,1081040502.0,32.53591149848897,-85.51347219173977
4469,1508,48251130419.0,32.53693000000002,-97.12360999999994
4470,12324,1123962702.0,32.537200000000006,-85.84284999999977
4471,12338,13175951002.0,32.53813671684111,-82.860643393076
4472,12340,13107970601.0,32.538263252046924,-82.27364333628918
4473,12272,4027011801.0,32.53844020023664,-114.63183638291576
4474,12306,28089030302.0,32.53854024000003,-90.31584999999998
4475,12336,13175950600.0,32.53933483852203,-83.12583850989638
4476,12342,13031110201.0,32.542530000000006,-81.77046
4477,12335,13153021114.0,32.54294360381172,-83.56416242452798
4478,12283,48257050802.0,32.54434000000003,-96.45734000000003
4479,12291,48183010202.0,32.546005678161514,-94.89393164115505
4480,12271,6073010009.0,32.54668711507536,-117.05285135058662
4481,12270,6073010109.0,32.54903658593703,-117.09281270973563
4482,12301,22073010401.0,32.55015922439125,-92.33996132871681
4483,1555,48183005452.0,32.550692825831895,-94.79895605218417
4484,12354,4021000604.0,32.55117655581477,-110.85901904368116
4485,12375,48203020605.0,32.55279000000001,-94.56524
4486,12404,13107970500.0,32.553109565456964,-82.50696834137622
4487,12381,22013970100.0,32.553175777683634,-92.92836973454529
4488,12385,28089030401.0,32.55406582973894,-90.07683978433766
4489,12374,48203020606.0,32.55408415825223,-94.67748584941664
4490,12395,1081041902.0,32.5552,-85.19078999999998
4491,12367,48467950700.0,32.55588111122666,-95.87474280197507
4492,12319,1065040500.0,32.556129999999975,-87.63676000000001
4493,12401,13225040200.0,32.556898062496614,-83.82030558777241
4494,12369,48467950801.0,32.557444935779834,-95.65683311926605
4495,12370,48423001405.0,32.557770000000055,-95.54737
4496,1562,22061960451.0,32.55792426408305,-92.63917575484425
4497,12399,13269950200.0,32.55823336844832,-84.10464547362062
4498,12349,45019990100.0,32.55964999999999,-80.17643999999997
4499,12405,13107970402.0,32.56097985488482,-82.41235363867506
4500,12390,1051030802.0,32.561420360294136,-86.25434568382356
4501,12371,48423001404.0,32.56327510561108,-95.40012654116954
4502,12366,48257050703.0,32.564093269671,-96.1758649962054
4503,1565,22073010204.0,32.56445794000007,-92.05994999999997
4504,12376,48203020401.0,32.56461999999997,-94.40878
4505,12386,1119011302.0,32.565880297731965,-88.0490881698968
4506,12388,1047956102.0,32.566304951622136,-86.95948397837158
4507,12397,13215010110.0,32.5678642844951,-84.86542634428235
4508,12407,13031110100.0,32.567897267778434,-81.90512867236967
4509,1577,13175950251.0,32.56880495476558,-82.91563140514371
4510,12387,1047956202.0,32.56888,-87.03135
4511,12373,48459950600.0,32.56890539535351,-94.9551298259564
4512,12379,22015011114.0,32.56960000000001,-93.59678000000001
4513,1563,22073005203.0,32.57125999999997,-92.19677
4514,12383,22061960701.0,32.5712817807423,-92.4736406855437
4515,1567,1034360603.0,32.5715799198656,-86.39755598280621
4516,1556,48183003568.0,32.571650000000034,-94.74564999999997
4517,12382,22061960200.0,32.57167999999999,-92.79041999999984
4518,1558,22017024651.0,32.57206999999998,-93.80685000000003
4519,1559,22015011120.0,32.57243999999999,-93.72582751
4520,12410,45053950204.0,32.573053484055535,-80.92323614842395
4521,12365,48257050801.0,32.57331906686054,-96.39359895199443
4522,12392,1051030402.0,32.574150000000024,-85.93256999999998
4523,12368,48467950601.0,32.57482167994039,-95.84505197402048
4524,12400,13225040301.0,32.57603394500007,-83.90969605499998
4525,1568,1051030502.0,32.57614146025694,-86.31571900296451
4526,1571,13215010254.0,32.5770955602911,-85.01553469002998
4527,12412,45019002300.0,32.57720934100364,-80.3195221201655
4528,1564,22073007701.0,32.57733194397844,-92.11716859892971
4529,12409,45053950100.0,32.57744999999996,-81.09476000000005
4530,1546,48439111204.0,32.57972457196218,-97.28231575697544
4531,12394,1081041702.0,32.579781529169715,-85.34069069283886
4532,1574,13167424917.0,32.58085958488629,-83.70800465573181
4533,12359,48253020101.0,32.58270999999998,-99.70561000000002
4534,12413,45019002105.0,32.58277000000001,-80.16993000000002
4535,1573,13180065257.0,32.583519917954824,-84.75991891385257
4536,1572,13215010208.0,32.585079577611424,-84.94584059512228
4537,12363,48113016903.0,32.58511000000002,-96.66061999999997
4538,12351,4027011802.0,32.58568,-114.64724199999993
4539,12411,45013000100.0,32.586068835200024,-80.72059662639997
4540,1540,6073010702.0,32.58617788281706,-117.10930554790684
4541,1554,48257051050.0,32.58649696705894,-96.29956177176467
4542,1569,1081040616.0,32.588124840606405,-85.51157926529093
4543,12353,4021002107.0,32.58857472581303,-111.52770389743851
4544,1549,48366645878.0,32.588837385558776,-97.05412885858253
4545,1552,48113016640.0,32.588979999999964,-96.84226
4546,1550,48113016563.0,32.58913000000002,-96.96263000000003
4547,1575,13153021042.0,32.58940000000002,-83.64096000000004
4548,1543,4027011504.0,32.589562898825186,-114.71653836682266
4549,1542,6073011337.0,32.58965371823533,-116.97460487294111
4550,1545,48439111024.0,32.58975809000003,-97.35100000000003
4551,1551,48113016615.0,32.589939999999984,-96.90965165999997
4552,1541,6073011702.0,32.591159999999974,-117.05364
4553,1547,48439111351.0,32.592034137830225,-97.18714896573043
4554,12408,13251970500.0,32.59209000000004,-81.53267000000005
4555,1548,48439111385.0,32.59306302433415,-97.11908897561689
4556,12398,13263960300.0,32.59324937255177,-84.5554230906207
4557,1560,22015011121.0,32.59394000000002,-93.64866
4558,12393,1081041701.0,32.59405,-85.39952999999998
4559,12372,48459950501.0,32.59421837932848,-95.02516767668821
4560,12377,48203020302.0,32.59431999999997,-94.35579000000001
4561,12402,13289060200.0,32.59613576731417,-83.44028629490694
4562,1557,22017024954.0,32.597741494288655,-93.85799996612842
4563,12406,13107970101.0,32.59874374411318,-82.13407003139619
4564,1553,48113016755.0,32.59937754327102,-96.78007387152114
4565,12362,48439111010.0,32.59946013091238,-97.49038169921866
4566,12356,4009961500.0,32.601409999999845,-109.50982999999988
4567,12380,22015011111.0,32.60225000000007,-93.50751999999997
4568,12364,48113017006.0,32.604089976492325,-96.56184528690893
4569,1570,1081040572.0,32.60442503000007,-85.46330999999996
4570,12355,4021000700.0,32.60509000000003,-110.63908
4571,1544,48439111028.0,32.60653,-97.40509153999993
4572,12391,1051030600.0,32.60671999999999,-86.18052000000003
4573,12378,48203020104.0,32.607470320999795,-94.22908920798899
4574,1576,13153020650.0,32.609,-83.58737000000002
4575,1566,28089030734.0,32.610118391057625,-90.02353156492028
4576,1561,22119031867.0,32.61045967462135,-93.28298966711996
4577,12357,35013001900.0,32.61125000000003,-106.53157000000007
4578,12396,1081041901.0,32.61202807981131,-85.1031649265797
4579,12403,13175950202.0,32.612540000000024,-83.00639999999999
4580,12389,1001021000.0,32.613430000000015,-86.75980999999999
4581,12384,22073010101.0,32.613827072728114,-91.96843331791808
4582,12414,45019002104.0,32.61593097000008,-80.05889999999994
4583,12358,48415950600.0,32.6166726159792,-100.80611132547676
4584,12361,48367140604.0,32.620560000000005,-97.74943
4585,12350,6073013320.0,32.620889999999974,-116.93668879999996
4586,12484,13079070202.0,32.620919533222484,-83.96073770395007
4587,12360,48367140603.0,32.62192521107556,-97.92270346572968
4588,12273,4027980004.0,32.62493,-113.90118
4589,12459,28089030502.0,32.625220000000006,-90.05241430999997
4590,12447,22119031800.0,32.626613508113365,-93.29285936924083
4591,12485,13175950100.0,32.626885114849685,-82.81008782155632
4592,12445,22017024504.0,32.628579999999985,-93.98125999999996
4593,12444,48203020105.0,32.629767131386124,-94.10455192957184
4594,12427,35035000601.0,32.63091000000002,-106.24082
4595,12428,35025000702.0,32.63097338000006,-103.34379999999997
4596,12450,22061960702.0,32.63194011007043,-92.55238039076502
4597,12473,1051030500.0,32.633038820000024,-86.03528000000001
4598,12461,28079040500.0,32.63383914608849,-89.60657977238502
4599,12439,48499950601.0,32.63460432427749,-95.26611689219646
4600,12474,1123962701.0,32.634733909504924,-85.79401909504945
4601,12479,1081041903.0,32.63498709858223,-85.18627982100125
4602,12441,48459950700.0,32.63508000000001,-94.84704999999994
4603,1611,13225040104.0,32.63623747161916,-83.77305347354921
4604,12470,1001020902.0,32.63770000000001,-86.55747999999996
4605,12462,28079040402.0,32.63868245633475,-89.44212173552918
4606,12426,35013001308.0,32.63890000000002,-106.83873999999996
4607,1609,1081041053.0,32.64066000000003,-85.44600999999999
4608,12468,1105687002.0,32.6407502747297,-87.38880305337845
4609,1613,13153020205.0,32.640802448347,-83.64149982474481
